TOKEN	WEIGHT
money-making	-0.00036597161613815464
Hiroshimas	-0.00036597161613815464
Nagasakis	-0.00036597161613815464
yuai	-0.00036597161613815464
198Ь-19У0	-0.00036595736698371163
1986-199U	-0.00036595736698371163
pro9rammes	-0.00036595736698371163
194b	-0.00036595736698371163
5U9	-0.00036595736698371163
snipping	-0.00036595736698371163
and-territorial	-0.00036595736698371163
foreign.·	-0.00036595736698371163
God-loving	-0.0003657652460658314
VII:156	-0.0003657652460658314
hyperconnectivity	-0.0003657652460658314
hyperconnection	-0.0003657652460658314
centimetres	-0.0003657052786419453
historico-geographic	-0.0003655613422550214
agrotechnologies	-0.0003655393640020218
countries—Angola	-0.00036552045134313066
Botswana—so	-0.00036552045134313066
1983-1986	-0.00036552045134313066
37/154	-0.00036552045134313066
insultingly	-0.00036552045134313066
three-legged	-0.00036552045134313066
reaffi	-0.0003654578273852347
OHCHR	-0.0003654565436026171
intervention-	-0.00036542438218049357
obligating	-0.0003653906643288336
second-strike	-0.000365320963945427
will—the	-0.00036526686509704526
Karami	-0.00036517441541198564
.2140th	-0.00036511665055628323
lullabies	-0.00036511665055628323
-Charter	-0.00036511665055628323
3187	-0.00036511665055628323
sorcery	-0.00036511665055628323
apd	-0.00036511665055628323
r^ople	-0.00036511665055628323
particul	-0.00036511665055628323
ciy	-0.00036511665055628323
de-velopment	-0.00036511665055628323
well-applied	-0.00036511665055628323
200-300	-0.00036511665055628323
accelerants	-0.00036511099381448424
Refocusing	-0.00036511099381448424
Nesta	-0.00036511099381448424
wider-ranging	-0.00036505241306492253
schooled	-0.00036497338261436954
Quid	-0.0003648917301849651
disarmament.-	-0.00036478120900362745
nomad	-0.00036478120900362745
56/206	-0.0003647255783319282
57/270	-0.0003647255783319282
Sexually-	-0.0003647255783319282
disempowered	-0.00036471848403307224
dragooned	-0.0003647026425034316
65/281	-0.0003646782853611114
Retnaningtyas	-0.0003646628342274684
trainee	-0.0003646628342274684
Miyagi	-0.0003646628342274684
Sukiyaki	-0.0003646628342274684
Damaged	-0.0003646628342274684
mid-to-long	-0.0003646628342274684
disaster-resistant	-0.0003646628342274684
shinkansen	-0.0003646628342274684
Echeverna	-0.0003645807048848421
responsibility—in	-0.0003645554276720558
Kadyrzhan	-0.0003644976069758322
Batyrov	-0.0003644976069758322
agriculturists	-0.0003644803586255029
Unbelievers	-0.00036444163586659784
imperial-	-0.00036444163586659784
the.Namibian	-0.00036441483103424036
only.ones	-0.00036441483103424036
1889-and	-0.00036441483103424036
1968-have	-0.00036441483103424036
Setnghor	-0.00036441483103424036
Comoros-France	-0.00036441483103424036
privation-and	-0.00036441483103424036
350-	-0.0003643853704629643
domino-like	-0.0003643853704629643
non-admissibility	-0.00036437869715854893
-hat	-0.0003643384837873724
conferment	-0.00036430306109982356
1839th	-0.0003642938568806173
unseasonable	-0.0003642751496287414
Com	-0.00036426420036817913
well-thought-	-0.0003642295681879956
Abolish	-0.0003642295681879956
Taoism	-0.0003642295681879956
action-focused	-0.0003642295681879956
Europe-Western	-0.0003642295681879956
Kazakhstan-Turkmenistan-Iran-	-0.0003642295681879956
Turkmenistan-Iran-Oman-Qatar	-0.0003642295681879956
Sunningdale	-0.0003641803135249398
non-dissemination	-0.00036394611781872605
Indirect	-0.0003639001546682922
om	-0.0003638210045566262
Case	-0.0003638143907290843
Mile	-0.00036380551803715904
32/15	-0.0003635409417722599
untruth	-0.00036347325792439404
painlessly	-0.00036340261165721595
imputing	-0.0003633544059819049
XVI:90	-0.0003632907970270433
obituary	-0.0003632573257308056
States—particularly	-0.0003632187862462824
sacrifice—so	-0.0003632187862462824
otherparties	-0.0003632187862462824
sartorially	-0.0003632187862462824
crisis—certainly	-0.0003632187862462824
establishnent	-0.0003632187862462824
Emancipation	-0.0003631897117608086
Perfume	-0.00036310516156802585
money—money	-0.00036310516156802585
federal-type	-0.00036310516156802585
topped	-0.000362963629844152
A/60/692	-0.00036294637376788346
multi-skilled	-0.00036294637376788346
definable	-0.00036271601543724167
mo.e	-0.00036268334339332006
readapting	-0.0003626390634696179
long-proved	-0.0003625352571674212
unruffled	-0.0003625352571674212
exhilarated	-0.0003625352571674212
Newsom	-0.0003625352571674212
iconoclastic	-0.0003625352571674212
Shamir*s	-0.0003625352571674212
seen*	-0.0003625352571674212
SMAPO	-0.0003625352571674212
Klerk*s	-0.0003625352571674212
voteless	-0.0003625352571674212
Pa	-0.0003625352571674212
Sikhs	-0.00036251804774851466
Linkages	-0.00036238040947934495
Guinea-Conakry	-0.00036236334547977493
life-affirming	-0.00036226385022136254
cave	-0.00036223251723042823
Ds	-0.00036221798409833485
Youngsters	-0.000362169898648281
cross—fertilization	-0.000362169898648281
Inter-Ministerial	-0.00036216418758345056
rostrum.5	-0.00036203172301561105
Paris.6	-0.00036203172301561105
Ct	-0.00036203172301561105
Edwardo	-0.00036203172301561105
domination..	-0.00036203172301561105
acclamations	-0.00036203172301561105
long-exploited	-0.00036203172301561105
franker	-0.00036203172301561105
reclining	-0.00036203172301561105
'-intellectual	-0.00036203172301561105
flirt	-0.0003620011060956347
wellknown	-0.00036194758707996553
simplicities	-0.0003618289373703241
universalisation	-0.0003618175071694001
Telas	-0.0003618175071694001
country'·	-0.0003618175071694001
Commission/	-0.0003618175071694001
Greatest	-0.0003618175071694001
destruction-	-0.00036180793995093774
Zambia—with	-0.0003618063781347548
contribute—quite	-0.0003618063781347548
contrary—to	-0.0003618063781347548
Agreement,8	-0.0003618063781347548
understand—have	-0.0003618063781347548
necessary-and	-0.00036179788558170516
Déby	-0.0003617744727239634
recentralize	-0.00036172346722798687
Raisa	-0.00036172346722798687
far-from-simple	-0.00036172346722798687
fuel-rich	-0.00036172346722798687
Brownbeck	-0.00036172346722798687
extractions	-0.00036172346722798687
co-thinkers	-0.00036172346722798687
Paced	-0.0003616715142784642
strength¬ening	-0.00036158992104579226
Long-festering	-0.00036157513598692235
Salvador..	-0.00036157513598692235
pre-existent	-0.00036157513598692235
82.7	-0.00036157513598692235
Consuming	-0.00036157513598692235
Concealing	-0.00036157513598692235
deterministic	-0.0003615391064240312
1ive	-0.00036142083285995667
today-and	-0.00036141060014768594
smirk	-0.0003613551761054992
disrupter	-0.0003613551761054992
Qualitatively	-0.0003613551761054992
defrauded	-0.0003613551761054992
framwork	-0.0003613551761054992
non-interest	-0.0003613551761054992
programmess	-0.0003613551761054992
Adolfo	-0.0003613258690680054
hurricane-like	-0.0003613141488506781
interand	-0.0003613141488506781
drugtraffickers	-0.0003613141488506781
rose-tinted	-0.00036128960674417816
35th	-0.0003612809071278604
condenses	-0.0003612785157712091
secure\and	-0.0003612785157712091
Stationary	-0.0003612785157712091
32/196B	-0.0003612785157712091
perform..	-0.0003612785157712091
forum—the	-0.0003612515323609723
uprightness	-0.0003611894040612773
Nations-for	-0.0003611233890576101
mid-1940s	-0.00036106561268857537
Byzantine	-0.00036092287652190227
Al10001	-0.00036088971203286293
nuyor	-0.00036088971203286293
ally-no	-0.00036088971203286293
Democrat*	-0.00036088971203286293
reuniOcatkw	-0.00036088971203286293
iJs	-0.00036088971203286293
self-designated	-0.00036088971203286293
1-7	-0.00036088971203286293
1-3.	-0.00036088971203286293
E-gypt	-0.00036088971203286293
Ricafor	-0.00036088971203286293
190310	-0.00036088971203286293
0.26	-0.00036088971203286293
Langkawi	-0.00036085527878565264
nonhuman	-0.00036085333192583925
Mc	-0.0003607699845859233
then-own	-0.0003607699845859233
Universalization	-0.0003607699845859233
Sue	-0.0003607699845859233
NairoSr	-0.0003607699845859233
anti-Imperialist	-0.0003607699845859233
South'Africa	-0.0003607699845859233
deStabilizing	-0.0003607699845859233
continent.	-0.0003607699845859233
Front*	-0.0003607699845859233
violence*	-0.0003607699845859233
Ibmuz	-0.0003607699845859233
Mestinian	-0.0003607699845859233
245.When	-0.0003607699845859233
S-1012	-0.0003607699845859233
in.discussing	-0.0003607699845859233
re-suiting	-0.0003607699845859233
Negligence	-0.0003607699845859233
near-eradication	-0.0003607699845859233
exigence	-0.0003607699845859233
-31	-0.0003607699845859233
Perelra	-0.0003607699845859233
,9	-0.0003607699845859233
PAICV	-0.0003607699845859233
past.265	-0.0003607699845859233
gadgets	-0.0003607188408583174
hegemonisms	-0.00036068799377986455
Zhannetta	-0.00036065173147325423
Tsoy	-0.00036065173147325423
tallest	-0.00036065173147325423
symbolical	-0.00036065173147325423
anti-monopoly	-0.00036065173147325423
41/51	-0.00036057211346438354
810	-0.00036057211346438354
Abessa	-0.00036057211346438354
jar	-0.00036057211346438354
sweetly	-0.00036057211346438354
hope-infused	-0.00036057211346438354
42/51	-0.00036057211346438354
WAW	-0.00036057211346438354
A/70/PV.1	-0.00036057211346438354
Japan-African	-0.00036057211346438354
A/PV.878	-0.00036056553019870127
nature-	-0.0003604183467937953
enchant	-0.00036037085295573105
tH	-0.0003602828983350034
clogged	-0.0003602519278886797
Rape	-0.00036019615970901567
Adlai	-0.00036019362024578423
Stevenson	-0.00036019362024578423
than-normal	-0.00036016665949002453
Coastlines	-0.00036016665949002453
Pangaea	-0.00036016665949002453
Observations	-0.00036010274296720165
settlementbuilding	-0.0003600487535706867
ba	-0.0003600487535706867
Al-Masjid	-0.0003600487535706867
indepen-dence	-0.00036004438013161657
gutting	-0.00036000182178758984
pricking	-0.0003599784304315307
1265	-0.000359809272249454
2036th	-0.00035976914111265093
.serious	-0.0003597019716071944
step.	-0.0003597019716071944
cne	-0.0003597019716071944
im-mortal	-0.0003597019716071944
un-containable	-0.0003597019716071944
foreman	-0.0003597019716071944
non-popular	-0.0003597019716071944
Arr	-0.0003597019716071944
A/8441	-0.0003597019716071944
duties-those	-0.0003597019716071944
forcer*	-0.0003597019716071944
ruminated	-0.0003597019716071944
technology-	-0.00035967804574665846
Bani	-0.00035965643018922563
Transferring	-0.00035956778505822235
A/73/268	-0.0003595637139168893
Embargoes	-0.0003595637139168893
uplifts	-0.0003595637139168893
14-fold	-0.0003595585016699936
Enclaves	-0.0003595585016699936
hacker	-0.0003595585016699936
57/239	-0.0003595585016699936
hotheads	-0.0003594694470547935
Slightly	-0.00035946188051839473
Mr.Javier	-0.00035946188051839473
LochNess	-0.00035946188051839473
Nguessou	-0.00035946188051839473
repossess	-0.00035945924403608904
potentiality	-0.0003594372465505151
brazenness	-0.00035943394735510076
refereed	-0.00035938476658848337
10/34	-0.00035938476658848337
Merrem	-0.00035934355288117984
air-bridge	-0.0003593392405955357
Nyasaland	-0.00035932692532119833
cowshed	-0.00035916058967424587
flagpole	-0.00035916058967424587
Brezhnevite	-0.00035916058967424587
lightning-rod	-0.00035916058967424587
detouring	-0.00035916058967424587
Siberian	-0.00035916058967424587
fire-prevention	-0.00035916058967424587
Michnik	-0.00035916058967424587
kayak	-0.00035916058967424587
supertanker	-0.00035916058967424587
shamans	-0.00035916058967424587
Kuusi	-0.00035916058967424587
Kanuri	-0.00035916058967424587
pepper	-0.00035916058967424587
ever-persevering	-0.00035916058967424587
breast-feeding	-0.0003591076144699694
Know	-0.00035910534213145384
869	-0.0003590170587753764
self-advancement	-0.0003590170587753764
slavery.We	-0.0003590170587753764
Sold	-0.0003590170587753764
IFrom	-0.0003590170587753764
strongBy	-0.0003590170587753764
generationTriumphantly	-0.0003590170587753764
Aguilar	-0.0003589386630433101
FAD	-0.00035892684046449165
non-Africans	-0.0003588779340299359
A/37/PV.8	-0.00035887731997219947
pp.18-20	-0.00035887731997219947
Single·	-0.00035887731997219947
1979š	-0.00035887731997219947
À	-0.00035887731997219947
frontiers·	-0.00035887731997219947
September/	-0.00035887731997219947
Palestinians/	-0.00035887731997219947
Cyprus/	-0.00035887731997219947
it£	-0.00035887731997219947
byway	-0.00035887731997219947
plaid	-0.00035887731997219947
Looming	-0.00035887731997219947
CPC	-0.00035887731997219947
Piet	-0.00035887731997219947
Hein	-0.00035887731997219947
Talents	-0.00035887731997219947
beefing	-0.0003588772442351042
600-million	-0.000358838563560735
dangers—dangers	-0.0003587766202189363
crisis—the	-0.0003587766202189363
non-petroleum-	-0.0003587766202189363
technical-political	-0.0003587766202189363
rights—inherent	-0.0003587766202189363
person—is	-0.0003587766202189363
decolonization—a	-0.0003587766202189363
Nations—is	-0.0003587766202189363
Caribbean—the	-0.0003587766202189363
aspirations—	-0.0003587766202189363
skirmishing	-0.0003587766202189363
involved-and	-0.00035871593498052823
SWAPO-can	-0.00035871593498052823
t1	-0.00035871593498052823
prod.-	-0.00035871593498052823
pleasure-seeker	-0.00035871593498052823
Henri-the	-0.00035871593498052823
Mayotte—as	-0.00035871593498052823
Air-Comoros	-0.00035871593498052823
OAU-I	-0.00035871593498052823
consigns	-0.00035867899110282483
Kweaent	-0.00035867360228757734
Btoveaent	-0.00035867360228757734
ContaJora	-0.00035867360228757734
resolutions*	-0.00035867360228757734
-ominous	-0.00035867360228757734
abductees	-0.0003585303756363361
shake-ups	-0.0003585176593564583
weapons—nuclear	-0.00035849096835113196
landlords	-0.00035846474801669206
414	-0.00035843818202957716
retrench	-0.00035843042154066215
mega	-0.00035820932762837887
colonial-type	-0.0003581333247372696
Impervious	-0.00035809117688099054
UNSO	-0.00035805693184431887
Karame	-0.0003580426902079514
Bare	-0.0003580094273111013
Sahel—	-0.00035797390803729193
forum—base	-0.00035797390803729193
628	-0.00035797390803729193
CILSS—leaving	-0.00035797390803729193
picture—we	-0.00035797390803729193
Toughened	-0.00035797390803729193
concerned—Chad	-0.00035797390803729193
Verde—45	-0.00035797390803729193
rain-watered	-0.00035797390803729193
m6st	-0.00035797390803729193
survival—a	-0.00035797390803729193
happen—we	-0.00035797390803729193
not—the	-0.00035797390803729193
65.	-0.00035797390803729193
disposal—whether	-0.00035797390803729193
Agence	-0.00035795617242560357
Presse	-0.00035795617242560357
Pomonti	-0.00035795617242560357
'experts	-0.00035795617242560357
teething	-0.0003579129218165616
andAdd.l	-0.0003579053197795233
weapons-all	-0.0003579053197795233
Rodgers	-0.0003579053197795233
'-without	-0.0003579053197795233
A/'8701/Add	-0.0003579053197795233
deleDation	-0.0003579053197795233
few-against	-0.0003579053197795233
Douglas-	-0.0003579053197795233
political-social	-0.0003579053197795233
injustice-laden	-0.0003579053197795233
cuVLmQs	-0.0003579053197795233
A/9701/Add	-0.0003579053197795233
sea-hunting	-0.0003579053197795233
partiers	-0.0003578835631701504
\.hey	-0.0003578835631701504
0.88	-0.0003578835631701504
Unforeseen	-0.0003578835631701504
Mandali	-0.00035783855685085283
Booby-Traps	-0.0003578106971929878
Devices	-0.0003578106971929878
AI9784	-0.0003577052906016226
lashpoint	-0.00035765463752889334
Ludvik	-0.00035756292727328373
Hull	-0.00035749204796101575
'Nations	-0.000357490212266323
Bishweshwar	-0.00035748201186880434
Abundance	-0.0003573955763480098
Sunshine	-0.0003573730199559943
export-driven	-0.0003573687817230008
disarmament—only	-0.0003572875064575433
re-join	-0.00035728430068760614
ship-building	-0.0003572555512926688
SMPO	-0.0003572013421172869
Exit	-0.00035707363672933166
10,250	-0.000356905808872981
Glossary	-0.000356905808872981
centre-point	-0.000356905808872981
baronies	-0.000356905808872981
Know-How	-0.000356905808872981
ill-fitted	-0.000356905808872981
under-powered	-0.000356905808872981
add-on	-0.000356905808872981
admiral	-0.00035688937156959686
reelection	-0.00035679904855797436
Austerity	-0.00035673879626753194
19732	-0.00035671625405756847
3206	-0.00035671625405756847
A/96011Add.I	-0.00035671625405756847
eighths	-0.00035671625405756847
re-presenting	-0.00035671625405756847
seller*	-0.00035671625405756847
Pero	-0.00035665022482981223
äimundûa	-0.00035665022482981223
return-related	-0.00035665022482981223
Milosevi	-0.00035665022482981223
Alpe	-0.00035665022482981223
Adria	-0.00035665022482981223
Adriatic-	-0.00035665022482981223
co-founder	-0.00035657405952454596
Interna¬tional	-0.00035648781740886445
transnationalized	-0.00035645756592667604
V.J	-0.00035641251002485846
Intercountry	-0.0003563630669178015
diarrheal	-0.00035633649400663075
gold-producing	-0.00035633649400663075
re-design	-0.00035633649400663075
d'Etat	-0.000356312905465203
ease-of-doing-business	-0.00035630283383962475
Nurly	-0.00035630283383962475
Zhol	-0.00035630283383962475
havemade	-0.00035630283383962475
terrorism-free	-0.00035630283383962475
cybershield	-0.00035630283383962475
Exhibition	-0.00035630283383962475
peacekeeping-unit	-0.00035630283383962475
1.5-billion-strong	-0.00035630283383962475
Ilois	-0.00035625189845046835
long-starved	-0.0003561501889114908
re-emphasizing	-0.0003561501889114908
l,000	-0.0003561501889114908
Bole	-0.0003561501889114908
conceptualising	-0.000356080765923455
well-organised	-0.000356080765923455
fulfilled-that	-0.0003560647539641782
50-mile	-0.0003560643688778947
Faroe	-0.0003560643688778947
10-Year	-0.000356063841107659
Malthus	-0.00035600571829999615
42/1	-0.0003559963517380881
﻿79	-0.00035598968061141995
Af31/197	-0.0003559755139437793
Verde-all	-0.0003559755139437793
Timor-a	-0.0003559755139437793
foriegn	-0.0003559755139437793
Periodically	-0.0003559755139437793
domination-or	-0.0003559755139437793
1744	-0.0003559755139437793
1974-Cape	-0.0003559755139437793
immigrants-in	-0.0003559755139437793
pozzolana	-0.0003559755139437793
imports.	-0.0003559755139437793
higher*	-0.0003559755139437793
Verde-	-0.0003559755139437793
querying	-0.0003559564829246381
customer-driven	-0.0003559564829246381
meander	-0.0003559564829246381
Wage	-0.0003558569397415246
pre-Soviet	-0.0003556737597859923
pre-Second	-0.0003556737597859923
tunc	-0.0003556737597859923
kroon	-0.0003556737597859923
unflattering	-0.00035559914354733386
indentured	-0.0003555763069386189
politization	-0.00035555478506635584
Nations-to	-0.0003555337372893834
miscalculate	-0.0003554919563720643
Buthelesi	-0.0003554919563720643
Al-Parabi	-0.0003554919563720643
1976s	-0.0003554841218664603
anti-nuclear-weapons	-0.00035545002857094855
forgers	-0.0003554288648465894
solution-or	-0.0003554288648465894
solution-of	-0.0003554288648465894
'making	-0.0003554288648465894
economistic	-0.0003554288648465894
adopted-one	-0.0003554288648465894
connatural	-0.0003554288648465894
a//a	-0.0003554288648465894
conditions-although	-0.0003554288648465894
conditions-for	-0.0003554288648465894
counter-intelligence	-0.0003554007285505528
long-heralded	-0.0003553890359148218
fast-flowing	-0.00035538588522543294
carbon-taming	-0.00035538588522543294
self-congratulatory	-0.0003553535415187822
mil	-0.0003551360784191432
Ever-widening	-0.00035513223385572583
Jong-il	-0.00035513223385572583
umma	-0.0003551261685798926
nudging	-0.0003550648175085336
accrues	-0.0003550646520817127
superficiality	-0.0003550601739402438
order—remain	-0.00035504155045127056
﻿About	-0.00035503648095867906
power—either	-0.00035503648095867906
—non-representative	-0.00035503648095867906
world—who	-0.00035503648095867906
poorest—are	-0.00035503648095867906
placebo	-0.00035503648095867906
20-odd	-0.00035502132896948714
Akihiko	-0.00035502132896948714
Hoshide	-0.00035502132896948714
linkup	-0.00035502132896948714
supply-demand	-0.00035502132896948714
material-cycle	-0.00035502132896948714
2030s	-0.00035502132896948714
preciousness	-0.00035502132896948714
Japan-led	-0.00035502132896948714
Mika	-0.00035502132896948714
Yamamoto	-0.00035502132896948714
dalits	-0.0003550136509202084
catastrophic-event-	-0.00035485076229947623
opaqueness	-0.00035477350342050815
neo-globalist	-0.00035468440915083563
dividing-lines	-0.00035465274325822244
act.	-0.0003546464869479939
AWOL	-0.0003546306798542891
Offline	-0.0003546306798542891
organizations.Here	-0.00035448847978618704
.efforts	-0.0003544869965968658
anarchy—it	-0.0003544030836687174
Ineffectiveness	-0.0003544030836687174
listlessness	-0.0003544030836687174
P0L1SAR10	-0.0003544030836687174
avantgarde	-0.0003544030836687174
stranger—constitutes	-0.0003544030836687174
affected—	-0.0003544030836687174
countries—we	-0.0003544030836687174
intimal	-0.0003544030836687174
Agrymeht	-0.0003544030836687174
authored	-0.0003543960455461858
18/46	-0.00035432884813033625
16-29553	-0.00035432884813033625
four-letter	-0.00035432884813033625
Frigatebird	-0.00035432884813033625
Cloaked	-0.00035432884813033625
white-bellied	-0.00035432884813033625
fork-tailed	-0.00035432884813033625
clicking	-0.00035432884813033625
wheezy	-0.00035432884813033625
garland	-0.00035432884813033625
westerly	-0.00035432884813033625
nesting	-0.00035432884813033625
Arise	-0.00035432884813033625
I-Kiribati	-0.00035432884813033625
frigatebird	-0.00035432884813033625
Raoi	-0.00035432884813033625
Tabomoa	-0.00035432884813033625
AEC	-0.00035426076105001187
Trans-boundary	-0.00035419782490662006
bubbling	-0.0003541850709200712
Guadalcanal	-0.00035410787427815306
Atambaev	-0.0003540506988850613
border-related	-0.0003540506988850613
geoclimatic	-0.0003540506988850613
multi-vector	-0.0003540506988850613
Abruptly	-0.0003540506988850613
intra-religious	-0.00035403419981021653
fitna	-0.00035403419981021653
water-poorest	-0.00035403419981021653
outracing	-0.00035403419981021653
self-correcting	-0.00035395564385983115
BenGurion	-0.0003539235891232433
World—U.S	-0.0003539235891232433
Dilemma	-0.0003539235891232433
Freedman	-0.0003539235891232433
Scheersburg	-0.0003539235891232433
Aerbel	-0.0003539235891232433
upended	-0.0003538970113865882
multi-linguistic	-0.0003538067079966466
contraceptive	-0.0003537596149568387
soporific	-0.00035372198718727294
﻿55	-0.00035369940546464885
1591	-0.00035367725535990384
deciphering	-0.00035363291485966854
surfeit	-0.00035353229345282014
482	-0.00035343300637875397
monolithism	-0.00035342181668388136
'advisers	-0.0003534156856294858
nuclear-weapon-capable	-0.00035334412658302006
circumscribing	-0.00035324744430385814
UNCIAD	-0.0003532464142279979
revitalizes	-0.0003532281886753599
﻿150	-0.0003531191368752574
Dae-	-0.0003530904867045519
jung	-0.0003530904867045519
Kumgang	-0.0003530904867045519
reconnecting	-0.0003530904867045519
military-to-military	-0.0003530904867045519
trans-Korean	-0.0003530904867045519
unearthing	-0.0003530663330150949
Bargain	-0.00035306240828830406
Passions	-0.0003530565895383312
frequent—and	-0.0003530565895383312
parenthetical	-0.0003530565895383312
show-places	-0.0003530565895383312
salaries-were	-0.0003530565895383312
federal-	-0.0003530565895383312
Islam—Islam	-0.0003530565895383312
contributes-if	-0.0003530565895383312
Aj33/235	-0.0003530565895383312
Res.92	-0.0003530565895383312
acc0rd3i.ce	-0.0003530565895383312
less-than-satisfactory	-0.0003530565895383312
question-and	-0.0003530565895383312
last-that	-0.0003530565895383312
A/3611	-0.0003530323821594112
buffets	-0.0003530323821594112
antiracism	-0.0003530323821594112
A/361197	-0.0003530323821594112
Kampu¬chean	-0.0003529931722943661
Israel-Egypt	-0.00035298313702000723
legitimatization	-0.0003529804772150198
Relentless	-0.0003529758385783382
bespoke	-0.00035296216860281933
Intercontinental	-0.00035296216860281933
convergence-leaves	-0.00035296216860281933
peace-as	-0.00035296216860281933
East-to	-0.00035296216860281933
Bahamas-which	-0.00035296216860281933
pleasure-puts	-0.00035296216860281933
Powers-primarily	-0.00035296216860281933
China-we	-0.00035296216860281933
counterbalances	-0.00035296216860281933
Powers-or	-0.00035296216860281933
States-a	-0.00035296216860281933
need-and	-0.00035296216860281933
organs-	-0.00035296216860281933
Exclusivism	-0.00035296216860281933
Treaty-though	-0.00035296216860281933
scope-	-0.00035296216860281933
2162	-0.00035296216860281933
cent-heat	-0.00035296216860281933
radiations	-0.00035296216860281933
2667	-0.00035296216860281933
S200,000	-0.00035296216860281933
fighter-plane	-0.00035296216860281933
regions-in	-0.00035296216860281933
efforts-made	-0.00035296216860281933
supple	-0.00035296216860281933
affairs-was	-0.00035296216860281933
bisects	-0.00035296216860281933
co-operation-not	-0.00035296216860281933
Middle-Eastern	-0.00035296216860281933
Far-Eastern	-0.00035296216860281933
organs-and	-0.00035296216860281933
organization-will	-0.00035296216860281933
aspect-the	-0.00035296216860281933
Sea..	-0.00035296216860281933
Nations-organizations	-0.00035296216860281933
pre-requisites	-0.0003527792146160564
ws	-0.00035275187959695755
348	-0.0003527294945162928
Olivier	-0.00035269328047428974
Council·	-0.0003526251834872791
2006-	-0.0003525797216396462
causative	-0.0003525755342935365
270,093	-0.0003525521059695765
113,744	-0.0003525521059695765
86.9	-0.0003525521059695765
220,011	-0.0003525521059695765
now-dissolved	-0.0003525521059695765
remarshalling	-0.0003525521059695765
1.26	-0.00035242431622825034
safe-guarding	-0.0003523968138860432
Bahr	-0.0003523897876116902
african	-0.0003521363335469395
Brazilâs	-0.00035211830240725793
economic·	-0.00035209614181030567
trade·	-0.00035209614181030567
40/30	-0.00035209614181030567
IHF	-0.00035209614181030567
IDB	-0.00035209614181030567
Namphy·	-0.00035209614181030567
rights—which	-0.000352045199044686
A/9141-DC/236	-0.0003520179151642277
Ruthless	-0.00035199371951056055
Alemán	-0.0003519752278203152
intransigency	-0.0003519506380175768
.or	-0.00035182533964386083
post-socialist	-0.0003518239519901362
2374	-0.0003518222044294903
game-plan	-0.00035178322364694313
re-imposed	-0.00035177139168175405
value-addition	-0.0003517341440768048
American-Israeli	-0.00035171624703606887
scion	-0.0003516911139323032
over-assessed	-0.0003516109799266409
-renunciation	-0.00035158878999967896
pies	-0.00035158878999967896
disproves	-0.00035158878999967896
Bophal	-0.00035158878999967896
Seveso	-0.00035158878999967896
international.regime	-0.00035158878999967896
.States	-0.0003515866658328047
intra-national	-0.00035156582675327063
abroad—from	-0.0003515650470863732
Ocean—serve	-0.0003515650470863732
sophistries	-0.0003515650470863732
Czechoslovakia—the	-0.0003515650470863732
emphasized—and	-0.0003515650470863732
aggression—of	-0.0003515650470863732
lesson—is	-0.0003515650470863732
weapons—not	-0.0003515650470863732
necessary—to	-0.0003515650470863732
life—how	-0.0003515650470863732
reverently	-0.0003515570083394324
conference.	-0.0003515366832282471
Liquidity	-0.00035152568304699466
witch-hunt	-0.0003515130034487379
ou	-0.0003514140948722581
Community-United	-0.00035141169095314213
hooliganism	-0.0003513858870590407
organizations—a	-0.00035136659856705745
glasshouses	-0.00035134830678552886
times.	-0.0003513288230460213
counter-engagement	-0.0003513288230460213
58-member	-0.0003513288230460213
2372	-0.0003513288230460213
progressivism	-0.00035131789590864824
pro-Abkhaz	-0.00035129158467455193
OCSE	-0.00035129158467455193
Kovanda	-0.00035129158467455193
lawbreakers	-0.00035129158467455193
MacArthur	-0.0003512895162080236
Egypt-Israel	-0.0003512267092565515
not·	-0.00035120688148095
force.·	-0.00035120688148095
Ã/42/PV.1S	-0.00035120688148095
lowest-incomes	-0.00035120688148095
1988j	-0.00035120688148095
mop	-0.000351193841106179
t.o	-0.0003511858586365928
burden-for	-0.0003511858586365928
or.another	-0.0003511858586365928
effective-solidarity	-0.0003511858586365928
dialogue-based	-0.0003511823377307451
42/198	-0.00035090566067508787
efforts-real	-0.0003508151061835874
and-above	-0.0003508151061835874
all-political	-0.0003508151061835874
.Middle	-0.00035079992686287405
11,464	-0.00035072411646879946
far—one	-0.00035072411646879946
number—but	-0.00035072411646879946
Sub-	-0.00035072411646879946
odiously	-0.00035072411646879946
irrepressibly	-0.00035072411646879946
life-enhancing	-0.00035072411646879946
Assembly—two	-0.00035072411646879946
weeklies	-0.00035072411646879946
Artistic	-0.00035072411646879946
73.2	-0.00035072411646879946
resources—as	-0.00035072411646879946
out—to	-0.00035072411646879946
coooperating	-0.0003506936989623453
aide-mémoire	-0.0003506936989623453
Tudjman	-0.0003506936989623453
Culturally	-0.0003506748149520534
softly	-0.00035066252015441754
Sithole	-0.00035060593284280965
lower-cost	-0.00035057443553235696
213	-0.0003504947353778227
success-all	-0.00035043687877096423
illustrating-to	-0.00035043687877096423
t'-.e	-0.00035043687877096423
Members-at	-0.00035043687877096423
them-are	-0.00035043687877096423
necessities-necessities	-0.00035043687877096423
1964th	-0.00035043687877096423
Council-a	-0.00035043687877096423
hopes-due	-0.00035043687877096423
JEast	-0.00035043687877096423
be-for	-0.00035043687877096423
some-not	-0.00035043687877096423
all-of	-0.00035043687877096423
~can	-0.00035043687877096423
complexity-as	-0.00035043687877096423
1945th	-0.0003504082690317808
