WORD	TOTAL_COUNT	WEIGHTED_FREQUENCY
3,500	575395	0.000001923202658272691
Eocene	484351	0.0000019231594621972026
sufferers	478061	0.0000019226124308178175
microwave	1061788	0.000001922591653670418
imagines	585513	0.0000019225527411928753
furrows	412757	0.0000019224855006547596
sup	428347	0.0000019222827821630397
Sharon	964131	0.0000019222592713046866
cubes	656262	0.000001922247012164066
gallantry	389183	0.0000019218078538617586
denouncing	508355	0.0000019213154813031915
functionally	826973	0.0000019211834178236275
parenchyma	532026	0.0000019210135936891638
unarmed	498177	0.000001920886255665331
gliding	507978	0.0000019208031845435377
disappointments	506030	0.0000019207567572247297
Archiv	472845	0.0000019207510427968687
Exodus	731300	0.000001920655329257317
Prometheus	544540	0.000001920533031984877
makeup	983123	0.0000019204862902626633
Fu	611186	0.0000019204676255179287
smash	529374	0.0000019204445275364168
Wesleyan	520460	0.0000019202482658267494
waiver	734525	0.0000019202151596258395
COURT	571806	0.0000019202126393631498
whereabouts	563035	0.0000019201711377125
radicalism	654951	0.000001920053679898224
Martinez	780032	0.0000019199107380038
Lagos	807439	0.0000019198712559346653
.6	764122	0.000001919782647722691
milking	467296	0.000001919495190771065
645	545746	0.0000019194878414502885
humanist	723171	0.0000019194825988902496
Deposit	572173	0.0000019194685950039287
13.5	712160	0.0000019194619626270067
Kahn	789546	0.0000019193404095489887
conversational	693184	0.000001919332756629851
Came	523472	0.000001919276092232857
Davy	489952	0.0000019190516666693464
Methuen	724847	0.0000019189369675447022
shaved	544775	0.0000019188677651679376
facet	815522	0.000001918607163387117
Yoga	721528	0.000001918536566857537
interrogation	798114	0.0000019184484306575884
patriarch	565490	0.0000019183677493569773
Salary	538145	0.0000019182368813835234
Kane	751107	0.000001918098345706083
regimental	474303	0.0000019179495305819694
Rev	986941	0.000001917771504854039
Rooms	569764	0.000001917489522751533
Mathews	555398	0.000001917408398017083
LAST	484186	0.000001917270666589027
Humanity	496200	0.0000019170862831409058
Contrast	637356	0.00000191683338474738
Bi	608343	0.0000019168288801134505
dislikes	495501	0.000001916742799269771
histological	610663	0.0000019166896419695395
PLAN	582372	0.0000019166653903796396
INDIA	614820	0.0000019163670405108653
denominational	519542	0.0000019161915557842377
cages	570551	0.000001916066975095992
perplexing	462048	0.0000019160288850463607
stud	542366	0.0000019160015045723003
refinery	608946	0.0000019158837582935714
Hesse	529325	0.000001915840937406842
unsaturated	588782	0.0000019158076196515015
att	520602	0.0000019154652408077465
Wakefield	502475	0.0000019152941955002995
ka	699113	0.0000019150050244418716
bibliographical	764251	0.0000019150017777857555
Mn	744913	0.0000019147714404302864
Croix	471448	0.000001914541618431617
Lock	610936	0.0000019144136186806705
plated	542868	0.0000019143671798585406
Graphic	645211	0.0000019142076390137216
abominable	417837	0.0000019141059854648902
pounded	596332	0.0000019138103682388317
Adults	823463	0.000001913727206794481
marketplace	1172295	0.000001913659945512575
Kathleen	864744	0.000001913611830513606
affluent	907443	0.0000019135738683225453
perpetrated	539697	0.0000019135724966879974
1762	481987	0.0000019134739350522687
indiscriminately	504740	0.0000019134718880495506
drab	479097	0.0000019134712416422553
inhibiting	764069	0.000001913421754435585
Shadow	735755	0.0000019131490077964396
Losses	544703	0.0000019131019182443524
quarries	419973	0.000001913076343518181
Burnet	419952	0.000001912990887297373
paddy	710871	0.0000019129352748975273
wedded	464506	0.00000191275912910831
addicted	606687	0.000001912744254104238
exogenous	954241	0.0000019126969793751527
yo	617126	0.000001912659267360928
exportation	400884	0.00000191253441255542
automated	1166932	0.0000019122962284796084
Downs	567942	0.000001912137636447157
Emancipation	545383	0.000001912102152077382
reclamation	591791	0.00000191209161984296
encroachment	543483	0.0000019120013863935203
gill	498019	0.0000019112772492714713
Neumann	732357	0.0000019108677755369243
Sum	625966	0.0000019108132277267752
Jurassic	591491	0.000001910704777062304
propounded	479926	0.0000019103099164116408
nitrogenous	367248	0.0000019102388552245077
purport	497588	0.0000019101451623041347
bronchitis	504833	0.000001910079268312521
Parma	435385	0.000001909984587378171
intimation	397059	0.000001909861780314913
ginger	664118	0.0000019094429476755654
scraping	541964	0.000001909342958212754
hoofs	356177	0.0000019093352455143776
belligerents	360040	0.0000019092986972737004
lookout	509237	0.0000019090097494246536
Curves	462996	0.0000019088724677153517
arrayed	429745	0.0000019088521995910113
Racial	810831	0.000001908718401336367
epochs	466036	0.000001908705422667538
minutely	391516	0.0000019086871731726067
alle	599847	0.0000019085683578104484
Wheel	552359	0.0000019084847346480597
testis	579056	0.000001908428281716931
witnessing	636397	0.0000019084228702001344
spake	353023	0.000001908113642366006
Stockton	486917	0.0000019080478788584234
Richter	648443	0.0000019080445205952125
subservient	527629	0.000001907982044864151
venereal	505563	0.000001907662623707086
dishonesty	474535	0.0000019074000579983162
Plaintiff	647389	0.000001907386109671415
Horton	621664	0.0000019070386168203332
sweets	539077	0.0000019069303199184947
Watkins	649774	0.0000019068444519742464
blazed	451577	0.0000019065861037682212
Clearing	472514	0.0000019063722823428668
adventurer	413317	0.000001906235799969289
coldness	467366	0.0000019062139953102863
parlour	418964	0.000001906112609802207
marred	495678	0.0000019060564989785128
tolls	428119	0.0000019060325637461311
basing	553603	0.0000019058751916075561
bitch	818200	0.0000019057887291866256
Blanc	507879	0.0000019057789944829041
Angela	835593	0.0000019052199115297235
plunger	411426	0.0000019050685273199125
Whereupon	368979	0.0000019048081724746743
suffix	731577	0.0000019043863169298597
petitioned	497893	0.000001904360206331002
EAST	521673	0.0000019043265714135042
promissory	464901	0.000001904322877493969
inventive	564061	0.0000019041700037087773
Emotional	721008	0.0000019041487513445802
franchises	428958	0.0000019037093505014447
MeV	858914	0.0000019035751287805562
divinely	492936	0.0000019035559334711456
Sabha	852361	0.0000019033368589925334
nel	705626	0.0000019026720955950533
miserably	481684	0.0000019026604926152083
Waller	556219	0.0000019025928572685334
clumps	527545	0.0000019024253452688334
dynamo	350248	0.0000019023315614642268
Darius	480671	0.0000019022583850318994
wavering	459406	0.00000190224880151311
recapture	647247	0.0000019022124051817347
Valve	431474	0.0000019021921242346567
Wyatt	624886	0.0000019020807158646195
vassal	439285	0.0000019018192460218633
beverage	574896	0.0000019017906569299131
whim	512691	0.0000019016832653441998
Bayard	428877	0.0000019013923891446107
firearms	600950	0.000001901373651595276
dependencies	606732	0.000001901310860304798
Reporter	678029	0.0000019010776956788577
Reproduced	758383	0.0000019005805608681546
Lond	526604	0.0000019005529453962858
Equilibrium	707718	0.0000019005357151692934
Schuster	936211	0.0000019000813982098042
ghostly	490417	0.0000019000021220013983
constitutionality	539271	0.000001899726675277831
Addition	602272	0.000001899627324331358
Yates	595266	0.000001899622792984742
stabilizing	708332	0.0000018994552604392254
Emil	569803	0.000001899360879411583
1759	469778	0.000001899213685754992
cheated	548656	0.0000018989396695336339
Carmen	681891	0.0000018985209464065268
MATERIALS	669175	0.0000018984099873609271
Poultry	458221	0.0000018977772938835271
Wholesale	476321	0.0000018976465854257308
radiated	537920	0.0000018975387506588044
spurred	611168	0.0000018974980988529602
undisputed	500011	0.0000018974307091291094
ellipse	511619	0.0000018973404151790784
pavements	403355	0.0000018973064212041505
sweetheart	533040	0.000001897051033963437
¿	529174	0.000001896958543569147
hereof	436048	0.0000018969527347703134
recoil	529699	0.0000018967925959223144
slay	408332	0.0000018963147936197244
valor	445992	0.0000018960465107836585
633	537136	0.0000018959386455097421
august	404720	0.0000018958258155599295
stumps	454747	0.000001895783596996032
Kuwait	1062372	0.0000018957685106050223
NW	872181	0.000001895688934574351
Crusade	569188	0.0000018956343004483602
overheard	554699	0.0000018951195010080587
Daly	633167	0.0000018949996035092383
vassals	428885	0.0000018948919172797935
Isthmus	367935	0.0000018947894026742394
Pension	678289	0.0000018946339259110421
solidity	453061	0.0000018944260421674868
chaste	493390	0.000001894318443202447
Studio	781836	0.0000018942714671530448
Ganges	493219	0.0000018940744482586833
632	531712	0.0000018940155419565403
Scot	463767	0.0000018936297588661642
freshmen	519615	0.0000018934603805920566
10.6	728231	0.0000018932214099276355
converging	536249	0.0000018931859826818227
despairing	444530	0.0000018930988784193983
rockets	635430	0.0000018930103148359036
Provence	503584	0.0000018928216229382971
Ph.	546730	0.0000018927871536918283
paced	653389	0.0000018927279284308757
CS	1003575	0.000001892661270051586
Armistice	415900	0.0000018920533662142353
indiscriminate	537855	0.0000018919997634494553
Tissue	801737	0.0000018916794878687609
prohibits	710550	0.0000018915764875135596
cowboy	709385	0.0000018915759015150284
accruing	481962	0.0000018914738497569054
whipping	545665	0.0000018913855428381227
sly	498152	0.0000018913570574311234
sumptuous	472944	0.0000018910336993928716
erythrocytes	641398	0.00000189103064516918
Bean	635127	0.000001891008570846619
sweetly	470772	0.0000018910013028587921
Click	1642000	0.0000018909273693629096
Bengali	744966	0.0000018902764555430857
fervour	441120	0.0000018896382786521464
trot	448823	0.0000018895028751699936
ridiculed	528398	0.000001889455076335961
mundane	777914	0.0000018891289355052247
biscuits	544833	0.0000018890151768162446
symposium	806731	0.0000018889995036535808
intensify	650124	0.0000018888578043284238
appliance	603428	0.0000018888337850373962
benefactor	462624	0.000001888787076928996
Barrow	547728	0.0000018885912932777079
PERIOD	489867	0.0000018884950016538743
626	526841	0.0000018883567115985573
intracranial	765370	0.0000018882464128047194
modules	1230594	0.0000018882419340982809
Tripoli	491633	0.0000018881952001802242
String	893511	0.0000018879985397032405
augment	638557	0.0000018879922565646233
thru	436800	0.0000018879658083327184
nationalization	628280	0.0000018878565163390452
unproductive	580094	0.0000018876912548747989
MORE	613651	0.0000018875197986423053
Paint	617934	0.0000018874548856755658
solace	529536	0.0000018874457253206012
remotely	618819	0.000001887356174640162
kinsmen	492758	0.000001887312432137242
antitoxin	318960	0.0000018869694094776694
wrongful	616833	0.0000018866477685569455
onslaught	561559	0.000001886560663062175
pencils	547413	0.0000018865545059066457
CHICAGO	350810	0.0000018859931821143972
Milner	556114	0.000001885282764646346
Enforcement	797522	0.0000018852820680966604
unexplained	641647	0.0000018850350444624233
Eucharist	574510	0.0000018848715229422858
battleships	428244	0.0000018847553540935192
pronouncements	678166	0.0000018846812842499524
disillusionment	603488	0.0000018842629478947604
Reproduction	684181	0.000001884128063817974
vertebra	465390	0.0000018839065833635446
perpetuated	557657	0.0000018836988110399119
sociologist	721296	0.0000018836310201997218
plaza	615482	0.0000018835390507585284
splendidly	402987	0.0000018835084040577615
tradesmen	453628	0.000001883352050508333
daß	782679	0.0000018833435549202745
prop	600237	0.000001883182144160403
tyrannical	482001	0.000001883119511062041
flutter	523898	0.0000018831052058166113
Variables	959310	0.000001883097264621857
churchyard	417115	0.0000018829243630229632
ct	522396	0.0000018829041049000484
incongruous	488578	0.0000018821115474323252
pox	416597	0.000001882102436105797
Known	673370	0.0000018820748254191075
outpost	485120	0.0000018817334162727668
exasperated	481404	0.0000018817286011549024
Peacock	556045	0.0000018816764471084468
prefix	735634	0.0000018815866859617587
peg	539569	0.0000018815657984428014
irreconcilable	488072	0.0000018812096779225224
1756	450236	0.0000018811779432026772
wellknown	490367	0.0000018808148787050622
Mario	817962	0.0000018806862132220475
Sixteenth	520490	0.0000018803792991361915
mutant	949267	0.0000018803483764660421
discontinuous	680891	0.0000018802830121101158
Geometry	538477	0.0000018798225233143772
sobre	699347	0.0000018796887578291997
Thayer	472722	0.0000018794935677678816
Lange	673147	0.0000018792096419869332
Fur	490652	0.000001878908328261603
Scales	578919	0.0000018788955533584446
thicknesses	555285	0.0000018785773735535401
dehydration	697304	0.0000018780159804432238
polygon	526259	0.0000018778934679261638
Vegetable	525204	0.0000018778804779528139
scaffold	429032	0.0000018777640058433408
juries	573841	0.0000018774902547296183
gen	526332	0.0000018773926878383054
fabricated	738406	0.0000018773196700081542
reparations	508183	0.0000018771936278362967
felicity	398735	0.0000018770444238365027
drifts	484419	0.0000018770221831679464
undulating	471118	0.000001876980868349598
sandwiches	672104	0.0000018769762173550902
Skills	1057684	0.0000018769255003812488
obstructions	458311	0.0000018768659426068012
announcements	612757	0.0000018768031932942406
Freudian	752183	0.0000018764869251804899
chronicles	535579	0.0000018764858743399295
accessibility	815017	0.0000018764822821187543
creditable	375191	0.0000018764694750153345
Microsoft	1686428	0.0000018763982775792303
C2	749974	0.0000018762902362127462
northerly	414963	0.0000018762641505077928
Photographs	627317	0.0000018760825703011533
Sardinia	427917	0.0000018759216947258071
boyish	410197	0.0000018758697583617249
Welles	582691	0.0000018751861100407813
SYSTEMS	784606	0.0000018750693623645834
Bankruptcy	650390	0.0000018750443938267652
Rowe	648870	0.000001874973910669293
inventors	471435	0.0000018749090485557504
favorites	572203	0.0000018744899730688102
misunderstandings	585389	0.0000018744503793085488
volcanoes	523954	0.0000018742373006416482
chuckled	635165	0.00000187416431664699
partnerships	850293	0.000001873939577772042
malt	430289	0.0000018737751671810584
Corporal	462814	0.0000018736613363878518
calamities	449290	0.0000018736443928806593
1-1	763626	0.0000018730707115403622
canning	421981	0.0000018730444913275343
splash	541108	0.000001872778367353853
Additionally	1234111	0.0000018725281527040139
loomed	541510	0.0000018721810258107983
obesity	797402	0.0000018721540843179312
..........	371173	0.0000018721358485398004
Electronics	920128	0.0000018721095075781636
Lib	499884	0.0000018720917168749258
synonym	572157	0.0000018719600032234804
Praise	614361	0.0000018718979890060942
Partly	559436	0.000001871836820552034
incremental	1011019	0.000001871758618577404
Hester	557981	0.0000018715112411196883
flagrant	454446	0.0000018714384674507872
stuffs	347504	0.0000018712292659858118
bibliographies	634561	0.0000018711340111153998
Fra	403492	0.000001871017105856671
distaste	559507	0.0000018709355270693076
lurking	518029	0.0000018708677977413837
Lent	493926	0.0000018708225725737713
chained	508525	0.0000018707311265325677
domes	497368	0.0000018706895535942146
adiabatic	536714	0.0000018705158271101552
evaporate	445994	0.0000018705049808737566
20.0	641034	0.0000018702766039410352
Officials	614889	0.0000018699787158378616
628	515517	0.0000018699650816765366
connotation	628369	0.000001869961652878946
lard	393883	0.0000018698457847015325
Lucius	478665	0.0000018696116855252513
slant	531590	0.0000018696020679723348
Levine	954561	0.0000018690406324903082
Host	694773	0.0000018687916893468975
impartiality	501726	0.0000018687710334487526
enthusiasts	533760	0.0000018683481434516407
choking	537415	0.000001868245257954804
Relating	601955	0.0000018679850784943255
BRITISH	413244	0.0000018679625504494673
Simply	754789	0.0000018678943986626804
Tu	603589	0.0000018678610514528397
stimulant	503317	0.0000018676401209582
monsoon	602762	0.0000018673899865163382
smelled	744224	0.0000018673816538277464
Fiske	455428	0.0000018671674684466037
Programming	1087534	0.0000018671187225587606
clinician	942542	0.0000018669251606445758
XXXII	369907	0.0000018669214079074255
providers	1378216	0.0000018669176813998427
Went	496704	0.0000018665478449843179
S.S.	577848	0.000001866375394107996
Bus	844404	0.0000018663486896897308
TREATMENT	616918	0.0000018663388282573096
Ne	597013	0.0000018661740863139217
Protective	532814	0.0000018659698386571638
Facing	549434	0.0000018659215357792503
antiquated	429814	0.0000018658182904023297
bleaching	436097	0.000001865773681009176
Substance	629156	0.0000018657428164218566
sprays	511699	0.0000018656547352748522
snows	402316	0.0000018656168904691032
degenerative	593417	0.0000018655660756416502
Bound	553776	0.0000018654752802680883
barbaric	458804	0.0000018652412792921528
Eskimos	496561	0.0000018651580409923436
Garibaldi	394592	0.0000018650948999463679
Rough	524580	0.000001864914728259315
Firm	794600	0.0000018648072666907819
Diderot	544897	0.0000018645214018965098
junctions	720973	0.000001864336019600427
processors	1145494	0.000001864149447022815
Southey	384756	0.0000018640071932244165
fibrosis	849456	0.0000018638971750462972
BASIC	897840	0.0000018637601786246567
Deborah	809015	0.0000018637279882286023
Pepys	392976	0.0000018637103275476806
undergraduates	558077	0.0000018635962374563753
estuary	598228	0.0000018635469943904238
vehemently	532405	0.0000018635322068437517
bake	617613	0.0000018634138504143716
Titian	423861	0.0000018633348745346947
Fahrenheit	438318	0.000001863234630569779
Fancy	442417	0.0000018632338619135262
Jubilee	528926	0.0000018632247261422439
indefatigable	395038	0.0000018631890605360538
Responses	875053	0.0000018630860018370493
enquiries	564963	0.0000018630201997489778
I960	760933	0.000001862789310011297
substrates	1011385	0.0000018627545311224925
Arm	542879	0.0000018627142804273875
Revolt	591718	0.0000018626532619779778
Gaston	492516	0.0000018626488905312433
virulence	461371	0.0000018625227327684512
Pembroke	442246	0.000001862410450118388
Posterior	574104	0.000001862068317629996
Totals	508078	0.0000018619855701337519
conscientiously	425663	0.0000018618768107994376
twig	431236	0.0000018617887759067138
Volga	496335	0.0000018616093236935842
Bangladesh	1192403	0.000001861574949673068
Trusts	503204	0.0000018615156264331123
mammary	608258	0.000001861377076169318
Confucian	746528	0.0000018613139537947934
Aldrich	487906	0.000001861221137282073
exporters	694420	0.0000018612161448396337
fixture	564111	0.0000018611851758579222
visualized	705583	0.0000018610704896432907
Farms	524746	0.0000018607009408100208
widths	646948	0.0000018606760504280176
boost	930623	0.0000018606214772255036
Mai	642374	0.0000018605900282169928
molybdenum	544824	0.0000018605667298493675
Earle	494520	0.0000018605446724806237
Isolation	722034	0.000001860514546990618
immunization	684971	0.0000018603347768505663
convincingly	685083	0.0000018596433021731023
LC	941212	0.000001859610510643528
Sept	687295	0.0000018595464374729027
bang	641284	0.0000018595086455970124
rectifier	435470	0.0000018593507097706759
soles	516217	0.000001859282502040136
assassinated	556444	0.000001859264578685904
lettering	494516	0.0000018592167863350306
crests	452426	0.0000018590331550111777
ardour	355619	0.0000018590232647429995
blot	552835	0.0000018589740935948935
massed	440620	0.0000018588545870905542
jurists	494818	0.0000018585339966159835
Hoffmann	649668	0.0000018578554715099794
glamour	480133	0.0000018574386594247518
Babylonia	404825	0.0000018573340060498321
antagonists	722435	0.0000018572520639369276
highlights	1053504	0.0000018571023303048151
Fifteenth	490023	0.0000018570655977030363
vacations	587096	0.0000018570559888416994
insolvent	434608	0.0000018569403227343571
conveniences	394204	0.0000018568292232794177
misses	612110	0.0000018567929374193686
631	514266	0.00000185668793633802
fiir	539992	0.0000018566323151823153
rotates	546506	0.0000018562541952763215
endothelial	814394	0.0000018559476776857021
oftener	313756	0.0000018558895277875722
629	516169	0.0000018558821424521344
Pottery	555462	0.0000018558626106159742
swarming	425202	0.000001855810123755618
technician	768382	0.0000018556621273467512
Barclay	476794	0.0000018554904862709536
recipes	776421	0.0000018554508851613126
trampled	458484	0.0000018552117408753298
Burt	613466	0.000001855051986206102
judgements	841246	0.000001854888963772551
AUTHOR	518642	0.0000018546727962823417
studded	481022	0.0000018545234343294948
Christie	688476	0.0000018544260525193716
Wilcox	536695	0.0000018543755300373539
Dollar	603053	0.0000018543274989404732
cerebellar	641540	0.0000018541562300581056
Manuscripts	647975	0.0000018537456911498776
pageant	427749	0.0000018536345970425113
indivisible	511041	0.0000018535529347241607
pierce	444578	0.0000018534864767942412
Beijing	1396493	0.0000018534764123208234
brim	454133	0.0000018533452701164196
rampant	607696	0.0000018531157837772403
liters	564965	0.0000018530923650966304
Levin	817489	0.0000018530055086283726
viewer	1102058	0.000001852943634115427
optics	748571	0.0000018526706499543198
refutation	523635	0.0000018526092754329096
wretch	377984	0.0000018523664765278252
amplifiers	627716	0.0000018523015280706386
curly	543673	0.000001852233261985451
interdependent	741687	0.0000018521319359132423
cas	589377	0.0000018520969510385236
ro	637790	0.0000018520607412431842
Philo	571461	0.0000018520484494629006
CENTURY	437045	0.0000018519465017425307
communicative	960688	0.0000018517048600215566
overtures	460626	0.000001851568822647063
Hazlitt	392146	0.0000018515500421560356
Brewster	501334	0.0000018512971566196118
Que	545569	0.0000018510905753802068
Dulles	784831	0.0000018509890381161132
encircled	496123	0.0000018509510108379353
Winslow	473556	0.0000018508367429297
plowing	430888	0.000001850779816556494
nominee	559480	0.0000018507058078752094
facile	490144	0.000001850622867031232
Retirement	726479	0.0000018505371641875787
Yiddish	770061	0.000001850229756840716
collaborators	635447	0.0000018501151937512448
loci	790082	0.0000018498805988381912
haunting	543667	0.0000018498688854831872
Thirteen	550530	0.0000018498618285294918
hydrate	380264	0.0000018494820923738571
structurally	779076	0.0000018491224947943099
Baird	536970	0.0000018485716136454465
straps	515389	0.0000018483499320564798
splits	633878	0.000001848132462964837
636	518155	0.000001847886143659699
figurative	670175	0.0000018476805094118798
ugliness	464708	0.0000018476211472609224
esoteric	680891	0.0000018475532808114864
watt	447648	0.0000018475529107070262
Schopenhauer	503070	0.0000018471780272162305
Constitutions	421559	0.0000018471631866149226
snail	546301	0.0000018470896865984497
imputed	520751	0.0000018470530799995849
Postmaster	367500	0.0000018470238183916317
prisms	394120	0.000001846968903757007
Essentially	762992	0.000001846870533251189
Serve	746141	0.0000018468048938289718
Fairy	481953	0.0000018467972699845644
unavailable	836921	0.000001846759794540481
Yucatan	502004	0.0000018467066366038932
Augsburg	475795	0.0000018465006432656064
dB	1065631	0.0000018463342787857574
venom	559346	0.0000018461087003498926
widowed	639320	0.0000018459670830933097
vitreous	543415	0.0000018459054769950582
prelates	374483	0.0000018458286381776015
Waldo	545450	0.0000018455505416234855
rigging	456036	0.0000018454858481380461
spiders	540129	0.0000018454002703689515
Civ	481448	0.0000018453839989573653
Rotterdam	570050	0.0000018447941717616669
enquire	460867	0.000001844740605432032
wilful	406298	0.0000018446652225324065
vestibule	448568	0.0000018444462991856025
fry	636004	0.0000018442907113756055
skipper	414641	0.0000018441882470575564
ubiquitous	751858	0.000001844140979189671
umbilical	598205	0.0000018441021948717286
Manners	472184	0.0000018439537209549666
POLICY	675618	0.0000018438653325243503
levers	446531	0.0000018438105542567022
admittance	462437	0.0000018436104921317921
doubting	469363	0.0000018431403062464502
condemns	492957	0.0000018429151855234089
disruptive	860367	0.0000018428583244086519
violates	695667	0.0000018426850091722769
confronts	626775	0.0000018426313099546327
gowns	477258	0.0000018424475310919464
distort	708084	0.0000018423514928211224
pardoned	400513	0.0000018421732241064998
prosaic	443160	0.0000018420925503819585
leprosy	517513	0.0000018420592427346193
Monk	561101	0.0000018420413097992666
foothills	521053	0.0000018419028699070122
bulging	520888	0.0000018416696833303718
whirled	497597	0.000001841574499484338
resemblances	429043	0.0000018415227955846588
Gov.	462765	0.0000018414478366938216
Presentation	739479	0.0000018414445749686325
ivy	485051	0.0000018412523906756578
Tientsin	347976	0.00000184121832619693
commentator	660714	0.0000018412080543349162
supremely	452166	0.0000018411034340638254
Prophets	498756	0.0000018407725549125878
outbursts	528311	0.000001840741827374734
observational	767444	0.0000018405248695042306
jets	634670	0.000001840278692936098
consciences	434658	0.0000018402038558491987
rattling	470159	0.0000018401414666968036
Katharine	514381	0.0000018400745885989992
MEN	456756	0.000001839883864559512
wherefore	343835	0.0000018398663570740931
WOMEN	627358	0.0000018397734361642765
Sen	715814	0.0000018396126735433814
Yankees	617828	0.000001839596136821184
Epstein	885267	0.0000018395899288077309
Robespierre	400213	0.0000018395778485821599
ciliary	490341	0.0000018395557905204402
carrots	638985	0.0000018390351136220185
causative	604955	0.000001839030405440867
stormed	496031	0.0000018388726538813063
Fly	526320	0.0000018388133255641687
Horatio	489157	0.000001838660779565826
grips	633145	0.0000018384208513949221
rationing	585507	0.0000018383292230696958
Homo	708764	0.0000018381339733006968
bewilderment	474633	0.0000018380439734715464
dialogues	673333	0.0000018378925860681758
domesticated	540729	0.000001837855492453362
ri	567122	0.000001837614682325603
disagreements	763394	0.0000018375282318279753
predictive	977133	0.0000018374871639735406
undermining	689426	0.000001836979826361658
chanting	573739	0.000001836978851264182
replying	439534	0.0000018369587434794764
dictionaries	644706	0.0000018369518038707955
Olson	840356	0.0000018368519861173706
Clemens	502465	0.0000018368435300574984
Called	612489	0.0000018366397258117976
Rumanian	455685	0.0000018365741353493486
intercepted	511595	0.0000018364407982393286
railing	537514	0.0000018364126315320293
Pilate	495074	0.0000018362935190033415
Improvements	514353	0.0000018361900385100123
LL.D.	286940	0.0000018359729866784149
7.9	746734	0.0000018359428328357918
ruthlessly	459602	0.0000018358484260497147
Bart	530495	0.0000018358109741518072
echoing	619767	0.0000018357305754274652
pinched	495263	0.0000018354221816268693
espionage	577317	0.000001835255288733761
impassioned	472535	0.0000018352056589253814
maneuvers	659525	0.000001835124974184958
fared	516052	0.0000018350825043843267
Extract	461706	0.0000018346645499206636
OECD	1224368	0.0000018345023579880385
sprinkling	449783	0.0000018344869062272967
attentively	441399	0.000001834135779226241
indulging	476234	0.0000018340944751082344
perusal	401454	0.0000018339764558579304
Centuries	597840	0.0000018336408561902911
dichotomy	900282	0.0000018336404716155997
devotional	572752	0.0000018335943395146754
gamble	592541	0.0000018335448432924623
wurde	567438	0.0000018335222224434868
voltmeter	369269	0.00000183346252543133
barking	534334	0.0000018333297977367714
Semitism	725761	0.0000018332907749038825
Pater	456231	0.0000018330542289986445
EXERCISE	603698	0.0000018329917559036367
Maynard	621200	0.0000018328431320139795
Aboriginal	1092671	0.000001832823219419197
Aztec	594369	0.0000018327747088108202
Cornish	490358	0.000001832771970078879
Selective	735575	0.0000018326775428876335
liquidated	524448	0.0000018325907536125374
jute	508151	0.0000018322503252127786
annex	501117	0.00000183219153317348
Electoral	615557	0.000001831954137708174
epileptic	505820	0.0000018319357949378489
Hitchcock	610422	0.000001831933069535947
overriding	845266	0.000001831803052776379
encore	548043	0.0000018317910832486507
potentiality	529261	0.0000018317428480543795
Metabolism	671009	0.0000018316447643388428
adversity	531356	0.0000018316307728438877
instrumentation	832332	0.000001831604531144757
Gibbons	536496	0.000001831580848019723
airway	1019863	0.0000018314854565959029
gutter	454494	0.0000018314661606034038
sufferer	419202	0.0000018314351521512574
stipulations	431590	0.0000018313705742465695
overruled	476954	0.0000018312942812100956
annihilated	434380	0.0000018311233160605347
Gun	548119	0.000001831117812359635
prolongation	471529	0.0000018309443799895529
baker	457306	0.000001830932459435102
wig	484839	0.0000018307008159861918
unchanging	572664	0.0000018306537609619515
cerebrospinal	543732	0.0000018304747795086642
casualty	630392	0.000001830251017214894
ceramics	867175	0.000001830226896110151
suck	572092	0.0000018300240065049416
Reserves	535460	0.0000018299750759776962
helm	459490	0.0000018297926848894112
Dyer	537081	0.0000018296472641281673
eV	969517	0.000001829527112186292
oblivious	600749	0.0000018294924954839034
eruptions	516107	0.0000018291788393587832
flocked	446822	0.0000018287727304009961
clot	544615	0.0000018287604360500385
Insects	453929	0.000001828735084565534
downright	514839	0.000001828482676530009
forma	576784	0.0000018284310695054636
Reuben	529871	0.0000018283207297400718
Byzantium	532968	0.000001828099026046067
Biographical	598754	0.000001828026412052079
overhanging	409704	0.0000018279290378687145
MARY	474694	0.00000182787580657476
0.06	692182	0.0000018278349820560695
hygienic	376045	0.000001827819993356733
firstly	589857	0.0000018276856280954687
perishable	432143	0.0000018275086512159794
crouched	540802	0.0000018274699620176805
travail	553742	0.000001827426934098499
amp	471660	0.0000018272237903615922
Issued	445300	0.0000018270829687865155
defends	542046	0.000001826979983801523
galaxy	772444	0.0000018269709594817937
alternatively	744153	0.0000018268564136943174
captures	727105	0.0000018267896291260944
analogue	791491	0.0000018267509647508786
uncanny	527878	0.0000018266703863710063
LIBRARIES	562996	0.000001826358290466634
adorn	415962	0.0000018262072737596217
mural	592202	0.0000018260407204277098
@	932865	0.0000018260037010326408
farmhouse	532344	0.000001825937677138317
genetically	905674	0.0000018258998213790407
leverage	889681	0.0000018258322928850158
plywood	639885	0.000001825780902052489
Dissertation	751769	0.0000018257372732189054
levelled	486117	0.0000018253786427216013
heterogeneity	890273	0.0000018253434176729
contemporaneous	505537	0.0000018252216413115548
iu	359724	0.000001825083378935383
rained	490421	0.0000018248524064163273
637	507333	0.0000018248270549030061
Emperors	372862	0.000001824681902253796
Warm	602110	0.0000018246315431702151
pompous	448131	0.0000018246018858494904
Happiness	517881	0.0000018245849090711337
mysteriously	493963	0.0000018245423806567128
blonde	623439	0.0000018245362487787598
Lois	638328	0.0000018245101388436859
supplemental	690608	0.0000018244078780311167
